"accepted_name","accepted_rank","lng","lat"
"Galeocerdo","genus","130.883331","33.883331"
"Negaprion","genus","130.883331","33.883331"
"Squalus","genus","130.883331","33.883331"
"Squatina","genus","130.883331","33.883331"
"Myliobatis","genus","130.883331","33.883331"
"Hexanchus","genus","139.649994","35.866669"
"Odontaspis","genus","139.649994","35.866669"
"Cetorhinus maximus","species","139.649994","35.866669"
"Carcharodon hastalis","species","139.649994","35.866669"
"Isurus desori","species","139.649994","35.866669"
"Carcharocles megalodon","species","139.649994","35.866669"
"Galeocerdo aduncus","species","139.649994","35.866669"
"Carcharhinus","genus","139.649994","35.866669"
"Hemipristis serra","species","139.649994","35.866669"
"Negaprion","genus","139.649994","35.866669"
"Squatina","genus","139.649994","35.866669"
"Carcharodon hastalis","species","138.616669","35.616669"
"Carcharodon","genus","138.616669","35.616669"
"Hemipristis serra","species","138.616669","35.616669"
"Carcharhinus","genus","138.616669","35.616669"
"Negaprion","genus","138.616669","35.616669"
"Squatina","genus","138.616669","35.616669"
"Isurus","genus","138.100006","36.250000"
"Lamna","genus","138.100006","36.250000"
"Carcharocles megalodon","species","138.100006","36.250000"
"Carcharodon","genus","138.100006","36.250000"
"Otodus","genus","138.100006","36.250000"
"Carcharhinus","genus","138.100006","36.250000"
"Galeocerdo aduncus","species","138.100006","36.250000"
"Negaprion","genus","138.100006","36.250000"
"Squalus","genus","138.100006","36.250000"
"Myliobatis","genus","138.100006","36.250000"
"Chlamydoselachus","genus","136.899994","35.483334"
"Hexanchus","genus","136.899994","35.483334"
"Heptranchias","genus","136.899994","35.483334"
"Nebrius","genus","136.899994","35.483334"
"Odontaspis acutissima","species","136.899994","35.483334"
"Odontaspis","genus","136.899994","35.483334"
"Odontaspis cuspidata","species","136.899994","35.483334"
"Pseudocarcharias","genus","136.899994","35.483334"
"Galeus","genus","136.899994","35.483334"
"Cetorhinus","genus","136.899994","35.483334"
"Carcharocles megalodon","species","136.899994","35.483334"
"Isurus","genus","136.899994","35.483334"
"Isurus","genus","136.899994","35.483334"
"Isurus","genus","136.899994","35.483334"
"Isurus desori","species","136.899994","35.483334"
"Carcharodon hastalis","species","136.899994","35.483334"
"Isurus","genus","136.899994","35.483334"
"Hemipristis serra","species","136.899994","35.483334"
"Carcharhinus","genus","136.899994","35.483334"
"Carcharhinus","genus","136.899994","35.483334"
"Galeocerdo aduncus","species","136.899994","35.483334"
"Negaprion","genus","136.899994","35.483334"
"Negaprion","genus","136.899994","35.483334"
"Sphyrna","genus","136.899994","35.483334"
"Squalus","genus","136.899994","35.483334"
"Dalatias","genus","136.899994","35.483334"
"Squatina","genus","136.899994","35.483334"
"Raja","genus","136.899994","35.483334"
"Aetobatus","genus","136.899994","35.483334"
"Rhinoptera","genus","136.899994","35.483334"
"Manta","genus","136.899994","35.483334"
"Mobula","genus","136.899994","35.483334"
"Carcharodon sulcidens","species","136.500000","34.716667"
"Carcharocles megalodon","species","136.500000","34.716667"
"Isurus","genus","136.500000","34.716667"
"Hexanchus","genus","132.750000","34.433334"
"Odontaspis acutissima","species","132.750000","34.433334"
"Cetorhinus","genus","132.750000","34.433334"
"Carcharodon hastalis","species","132.750000","34.433334"
"Isurus","genus","132.750000","34.433334"
"Isurus desori","species","132.750000","34.433334"
"Carcharocles megalodon","species","132.750000","34.433334"
"Hemipristis serra","species","132.750000","34.433334"
"Carcharhinus","genus","132.750000","34.433334"
"Galeorhinus affinis","species","132.750000","34.433334"
"Galeocerdo aduncus","species","132.750000","34.433334"
"Squalus","genus","132.750000","34.433334"
"Squatina","genus","132.750000","34.433334"
"Myliobatis","genus","132.750000","34.433334"
"Carcharodon carcharias","species","139.645554","35.447498"
"Carcharhinus","genus","139.645554","35.447498"
"Dalatias","genus","139.645554","35.447498"
"Heterodontus","genus","127.933334","26.500000"
"Isurus","genus","127.933334","26.500000"
"Isurus","genus","127.933334","26.500000"
"Isurus","genus","127.933334","26.500000"
"Carcharhinus","genus","127.933334","26.500000"
"Galeocerdo","genus","127.933334","26.500000"
"Squatina","genus","127.933334","26.500000"
"Cetorhinus maximus","species","139.638062","35.444168"
"Isurus","genus","139.638062","35.444168"
"Carcharhinus","genus","139.638062","35.444168"
"Sphyrna zygaena","species","139.638062","35.444168"
"Dalatias","genus","136.897507","37.387779"
"Squalus","genus","136.897507","37.387779"
"Rajidae","family","136.897507","37.387779"
 species not entered","Carcharias","52618","136.897507"
"Odontaspis","genus","136.897507","37.387779"
"Carcharhinus","genus","136.897507","37.387779"
"Carcharocles megalodon","species","136.897507","37.387779"
"Parotodus benedeni","species","136.897507","37.387779"
"Isurus desori","species","136.897507","37.387779"
"Carcharodon hastalis","species","136.897507","37.387779"
"Isurus","genus","136.897507","37.387779"
"Carcharhinus priscus","species","136.897507","37.387779"
"Carcharodon hastalis","species","136.783340","37.316666"
"Isurus","genus","136.783340","37.316666"
"Hexanchus","genus","136.691666","37.211109"
"Dalatias","genus","136.691666","37.211109"
"Rhinoptera","genus","136.691666","37.211109"
"Squatina","genus","136.691666","37.211109"
 species not entered","Carcharias","52618","136.691666"
 species not entered","Carcharias","52618","136.691666"
"Odontaspis","genus","136.691666","37.211109"
"Carcharocles megalodon","species","136.691666","37.211109"
"Isurus desori","species","136.691666","37.211109"
"Carcharodon hastalis","species","136.691666","37.211109"
"Isurus","genus","136.691666","37.211109"
"Hemipristis serra","species","136.691666","37.211109"
"Galeocerdo aduncus","species","136.691666","37.211109"
"Carcharhinus egertoni","species","136.691666","37.211109"
"Carcharhinus priscus","species","136.691666","37.211109"
"Carcharhinus","genus","136.691666","37.211109"
"Squalus","genus","137.133331","37.288891"
 species not entered","Carcharias","52618","137.133331"
"Carcharhinus egertoni","species","137.133331","37.288891"
"Carcharhinus priscus","species","137.133331","37.288891"
 species not entered","Carcharias","52618","137.069443"
 species not entered","Carcharias","52618","137.069443"
"Odontaspis","genus","137.069443","37.295834"
"Cetorhinus maximus","species","137.069443","37.295834"
"Carcharocles megalodon","species","137.069443","37.295834"
"Isurus desori","species","137.069443","37.295834"
"Carcharodon hastalis","species","137.069443","37.295834"
"Isurus","genus","137.069443","37.295834"
"Carcharhinus priscus","species","137.069443","37.295834"
"Carcharhinus","genus","137.069443","37.295834"
"Hexanchus","genus","137.945831","37.105556"
 species not entered","Carcharias","52618","137.945831"
"Carcharhinus priscus","species","137.945831","37.105556"
"Carcharocles megalodon","species","137.945831","37.105556"
"Isurus desori","species","137.945831","37.105556"
"Carcharodon hastalis","species","137.945831","37.105556"
"Isurus","genus","137.945831","37.105556"
"Carcharhinus egertoni","species","137.945831","37.105556"
"Hexanchus","genus","137.947220","37.116669"
"Squalus","genus","137.947220","37.116669"
"Squatina","genus","137.947220","37.116669"
 species not entered","Carcharias","52618","137.947220"
"Carcharocles megalodon","species","137.947220","37.116669"
"Parotodus benedeni","species","137.947220","37.116669"
"Isurus desori","species","137.947220","37.116669"
"Carcharodon hastalis","species","137.947220","37.116669"
"Isurus","genus","137.947220","37.116669"
"Scyliorhinus","genus","137.947220","37.116669"
"Carcharhinus egertoni","species","137.947220","37.116669"
"Carcharhinus priscus","species","137.947220","37.116669"
"Carcharocles megalodon","species","136.812500","37.450001"
"Carcharhinus priscus","species","136.812500","37.450001"
"Carcharodon hastalis","species","136.812500","37.450001"
"Isurus","genus","136.812500","37.450001"
"Scyliorhinus","genus","136.812500","37.450001"
"Carcharocles megalodon","species","136.780563","36.579166"
"Isurus","genus","136.780563","36.579166"
"Carcharhinus priscus","species","136.780563","36.579166"
"Carcharhinus priscus","species","136.776382","36.583332"
"Carcharocles megalodon","species","136.833328","36.583332"
"Carcharodon hastalis","species","136.833328","36.583332"
"Isurus","genus","136.833328","36.583332"
"Carcharocles megalodon","species","136.833328","36.683334"
"Carcharodon hastalis","species","136.833328","36.683334"
"Isurus","genus","136.833328","36.683334"
"Carcharhinus priscus","species","136.833328","36.683334"
"Carcharhinidae","family","136.316666","36.330555"
"Carcharodon carcharias","species","136.966660","36.763889"
"Isurus oxyrhinchus","species","136.966660","36.763889"
"Carcharhinus","genus","136.966660","36.763889"
"Carcharocles megalodon","species","138.883331","36.316666"
"Carcharocles megalodon","species","139.368332","36.136112"
"Carcharhinus priscus","species","-0.873740","44.572399"
"Carcharias acutissima","species","-0.873740","44.572399"
"Isogomphodon","genus","-0.873740","44.572399"
"Squatina","genus","-0.873740","44.572399"
"Chaenogaleus","genus","-0.873740","44.572399"
"Galeocerdo aduncus","species","-0.873740","44.572399"
"Notorynchus","genus","-0.873740","44.572399"
"Rhizoprionodon","genus","-0.873740","44.572399"
"Rhizoprionodon taxandriae","species","-0.873740","44.572399"
"Sphyrna zygaena","species","-0.873740","44.572399"
"Hexanchus","genus","-0.873740","44.572399"
"Galeorhinus galeus","species","-0.873740","44.572399"
"Paragaleus","genus","-0.873740","44.572399"
"Hemipristis serra","species","-0.873740","44.572399"
"Carcharocles megalodon","species","-0.873740","44.572399"
"Carcharodon escheri","species","-0.873740","44.572399"
"Megascyliorhinus miocaenicus","species","-0.873740","44.572399"
"Sphyrna","genus","-0.873740","44.572399"
"Sphyrna","genus","-0.873740","44.572399"
"Isurus","genus","-0.873740","44.572399"
"Ginglymostoma","genus","-0.873740","44.572399"
"Sphyrna","genus","-0.873740","44.572399"
"Carcharhinus priscus","species","-0.873740","44.572399"
"Carcharias acutissima","species","-0.873740","44.572399"
"Isogomphodon","genus","-0.873740","44.572399"
"Squatina","genus","-0.873740","44.572399"
"Chaenogaleus","genus","-0.873740","44.572399"
"Galeocerdo aduncus","species","-0.873740","44.572399"
"Rhizoprionodon taxandriae","species","-0.873740","44.572399"
"Sphyrna zygaena","species","-0.873740","44.572399"
"Hemipristis serra","species","-0.873740","44.572399"
"Carcharocles megalodon","species","-0.873740","44.572399"
"Carcharodon escheri","species","-0.873740","44.572399"
"Isurus","genus","-0.873740","44.572399"
"Carcharhinus priscus","species","-0.058333","44.329723"
"Carcharias acutissima","species","-0.058333","44.329723"
"Isogomphodon","genus","-0.058333","44.329723"
"Squatina","genus","-0.058333","44.329723"
"Chaenogaleus","genus","-0.058333","44.329723"
"Galeocerdo aduncus","species","-0.058333","44.329723"
"Notorynchus","genus","-0.058333","44.329723"
"Rhizoprionodon","genus","-0.058333","44.329723"
"Rhizoprionodon taxandriae","species","-0.058333","44.329723"
"Sphyrna zygaena","species","-0.058333","44.329723"
"Hexanchus","genus","-0.058333","44.329723"
"Hemipristis serra","species","-0.058333","44.329723"
"Carcharocles megalodon","species","-0.058333","44.329723"
"Megascyliorhinus miocaenicus","species","-0.058333","44.329723"
"Carcharias acutissima","species","-0.866667","44.556110"
"Isogomphodon","genus","-0.866667","44.556110"
"Chaenogaleus","genus","-0.866667","44.556110"
"Notorynchus","genus","-0.866667","44.556110"
"Rhizoprionodon taxandriae","species","-0.866667","44.556110"
"Hemipristis serra","species","-0.866667","44.556110"
"Carcharocles megalodon","species","-0.866667","44.556110"
"Ginglymostoma","genus","-0.866667","44.556110"
"Sphyrna","genus","-0.866667","44.556110"
"Carcharhinus priscus","species","-0.246111","44.515556"
"Carcharias acutissima","species","-0.246111","44.515556"
"Squatina","genus","-0.246111","44.515556"
"Chaenogaleus","genus","-0.246111","44.515556"
"Galeocerdo aduncus","species","-0.246111","44.515556"
"Notorynchus","genus","-0.246111","44.515556"
"Rhizoprionodon taxandriae","species","-0.246111","44.515556"
"Sphyrna zygaena","species","-0.246111","44.515556"
"Paragaleus","genus","-0.246111","44.515556"
"Hemipristis serra","species","-0.246111","44.515556"
"Carcharocles megalodon","species","-0.246111","44.515556"
"Ginglymostoma","genus","-0.246111","44.515556"
"Sphyrna","genus","-0.246111","44.515556"
"Carcharhinus priscus","species","-9.362778","38.706669"
"Isogomphodon","genus","-9.362778","38.706669"
"Squatina","genus","-9.362778","38.706669"
"Chaenogaleus","genus","-9.362778","38.706669"
"Galeocerdo aduncus","species","-9.362778","38.706669"
"Notorynchus","genus","-9.362778","38.706669"
"Squalus","genus","-0.873740","44.572399"
"Rhizoprionodon","genus","-9.362778","38.706669"
"Sphyrna zygaena","species","-9.362778","38.706669"
"Paragaleus","genus","-9.362778","38.706669"
"Hemipristis serra","species","-9.362778","38.706669"
"Carcharocles megalodon","species","-9.362778","38.706669"
"Megascyliorhinus miocaenicus","species","-9.362778","38.706669"
"Sphyrna","genus","-9.362778","38.706669"
"Squalus","genus","-9.362778","38.706669"
"Isurus","genus","-9.362778","38.706669"
"Carcharhinus priscus","species","-3.614444","43.450832"
"Carcharias acutissima","species","-3.614444","43.450832"
"Isogomphodon","genus","-3.614444","43.450832"
"Squatina","genus","-3.614444","43.450832"
"Chaenogaleus","genus","-3.614444","43.450832"
"Galeocerdo aduncus","species","-3.614444","43.450832"
"Notorynchus","genus","-3.614444","43.450832"
"Rhizoprionodon taxandriae","species","-3.614444","43.450832"
"Sphyrna zygaena","species","-3.614444","43.450832"
"Paragaleus","genus","-3.614444","43.450832"
"Hemipristis serra","species","-3.614444","43.450832"
"Carcharocles megalodon","species","-3.614444","43.450832"
"Squalus","genus","-3.614444","43.450832"
"Sphyrna","genus","-3.614444","43.450832"
"Ginglymostoma","genus","-3.614444","43.450832"
"Squalicorax","genus","0.333333","45.700001"
"Protoscyliorhinus","genus","-0.827955","45.967049"
"Heterodontus","genus","-0.827955","45.967049"
"Squalicorax falcatus","species","0.150000","45.633331"
"Cretodus semiplicatus","species","0.150000","45.633331"
"Cretodus","genus","0.150000","45.633331"
"Squalicorax","genus","0.150000","45.633331"
"Cretoxyrhina mantelli","species","1.150000","45.066666"
"Cretolamna appendiculata","species","1.150000","45.066666"
"Cenocarcharias","genus","0.150000","45.633331"
"Carcharias","genus","0.150000","45.633331"
"Torpedo","genus","1.135833","43.689167"
"Deania","genus","1.135833","43.689167"
"Eosqualiolus aturensis","species","1.135833","43.689167"
